tweet_id,sentiment,author,content
1753331737,fun,swimnegget,wow crazy night change emotion like tho
1753331750,surprise,ashleamoon,random
1753331774,worry,aedrian_shaene,flap a taco nice plebs come
1753331791,love,locsei,yes cold coffee yesterday sugar cream way like
1753331806,neutral,hummbaby,brand iron drea white boubours cowgirl haha crunk couple hour haha fun time
1753331834,happiness,IvyJones,heart break little time year know love week new week
1753331856,neutral,xjamezyx,cock
1753331881,love,ddubscovergirl,ok believe worth stay joe macs version luv covergirl luv 1
1753331915,love,hollybarakat,oh chase love laugh amp bow surely drop head baby
1753331922,happiness,Shashlye,woah awesome glad hotel nightie night happy mother day mommy
1753331986,neutral,S_Wash,happy birthday
1753332047,love,Quimo,love jodie version joe donnie 3 different
1753332064,sadness,heykim,absolutely tru horror wash or think abt actual day go memory
1753332136,happiness,ksaucee,time fly i wade weird like lot
1753332170,neutral,MelissaJohnsen,okay okay come
1753332175,neutral,blazinx_,hit special order sound bar woot com
1753332219,relief,laurawrsaurus,act like 5 year old
1753346575,neutral,CodyOW,goodnight
1753346604,neutral,anapaula02,08 08 09
1753346698,fun,Luvlynikki,hey hey hey lol
1753346737,neutral,aerobic247,head spin
1753346743,love,sharonhayes,kinda feeling reggae mood hope enjoy smoothness lovely weekend
1753346760,worry,NiGhT_RaVeN13,open eye properly maybe sleep lil long fix
1753346825,happiness,teenymum,enjoy hol ex
1753346855,neutral,Hyperopia,aww mother day go o work today witht camera little hopefully
1753346947,sadness,mile3177,time week clear blue sky
1753346962,fun,bjeanes,get apple store robin manage replacement iphone access web properly shiny
1753346968,neutral,Skiingfreak77,tomorrow mean anna
1753347012,neutral,karmadillo,haha chance tweet rubbish
1753347111,happiness,Monica_Star90,2 bed cant wait 2 party 4 mother day like 14 hour
1753347240,empty,mikewillemsen,sleep
1753347275,love,1widesi,lovin new blackberry
1753347288,surprise,kboboland,charlie brown today time
1753347290,happiness,emmabphoto,night go get crack shot
1753347376,neutral,AnnoyingTweeple,suggest
1753347449,happiness,Jennifers00,lol know ya mean watch act fool well remember act fool
1753347540,fun,bentelil,wow awesome andre great know wait dad bad
1753347552,worry,Mkkaspar1,ice cream
1753347576,happiness,Deathofarobot,like real time guy ha g'night amp happy birthday kid
1753347606,neutral,merkzero,hopefully 8 meeting 8
1753347624,love,turquoisefairy,excited trouser way topshop couple day
1753347634,worry,joelogs,pre twitter day need wait formal invitation speak edu 0
1753347682,boredom,DropDeadRiana,today boring harry potter few
1753347695,neutral,jbee83,u u
1753347732,relief,mandagoforth,doin tweet phone clue reply thank u fiercemichi soon check
1753347749,relief,musicjelly,okay quit thought quit get sick nope hahaha phew sry mike lol hope well soon
1753347752,relief,StyelSpecialist,it it finaly home
1753347756,love,ronaldbonte,mother world happy mother day
1753347780,neutral,michellestrub,stinkin adorable want come check studio
1753347813,neutral,x_kelsey,get new lyric book
1753347863,happiness,shico80,good weekend
1753347865,worry,meriisaa,mama good thing happen thank amp sorry hurt love it 3
1753347927,neutral,DJMKubatovic,it watch star trek think watch night it watch today
1753347976,happiness,TitanUK,morning beautiful glorious sunshine wash vacuum car fill petrol biq stuff buy
1753348007,neutral,bitterSWEETties,picture ross
1753348015,neutral,ajinkyaforyou,da time talk plus follow count 600
1753348032,happiness,MsVFAB,thank terri excited pick parker monday hope get david
1753348125,worry,GeekMommy,get close real lobby date chicago blogher09 squeez
1753348161,love,AngieMacaroni,love lil tent side jam session mosh pit edgefesst
1753348253,hate,himynameisalan,son bitch screw ill talk man later i box
1753348277,neutral,Shaun_R,download eecontrol ee pa today play setting fan kick 1500rpm 55c 0rpm
1753348324,love,zillatron,time look 400 give demo cool
1753348458,neutral,WookieStyle,good know thank
1753348516,happiness,Dine7184,good morning camper happy mother day
1753348528,relief,nettyp,lol whispering trouble 30 feel great home feeling like kid
1753348544,empty,merakicore,woot
1753348548,neutral,BearNoiz,prize mag book annual dunno publish prolly google
1753348555,hate,mnowluck,inspite spam stop lose twittergadget love twit gmail
1753348602,neutral,Tani122,wish mom happy mother day
1753348653,neutral,Dag_Intern,mite article trip bout portia eye
1753348704,worry,cozadboy14,feel 5 pound light
1753348754,neutral,Rajkumari22,hi vishal
1753348757,fun,megspptc,sound like plan yea excited
1753348779,neutral,judez_xo,sweet sure bag
1753348836,neutral,Oaia,cheeseburger
1753348866,neutral,fryfan20,
1753348873,fun,skibbymeow,hey at guess princelple number plate adtï ½00 00 dunno number
1753348995,surprise,kricket_rc234,ooh haha thank post
1753349013,neutral,KimmiMcfly,aw mcfly calendar i
1753349021,neutral,dauche,felt oz dia de madre happy mother day
1753349049,neutral,debbiye,watch life ryan
1753349070,love,majaricious,man love sweetheart wife good mother long happy mother day
1753349127,neutral,Hyperopia,lol welcome
1753349164,fun,dreamitliveit,morning excited dancing park today good woo i'm venue ex
1753349179,neutral,aedrian_shaene,think sure look sexy hat belong
1753349191,happiness,cindyongko,movie weekend watch 5 movie far
1753349218,neutral,GeorginaB_blah,go dinner soon thai
1753349230,surprise,ameliavillani,uncle bruce morrow news
1753349261,relief,gm_s,worry 38 soon
1753349272,relief,kylabean,library day doomsday urgh nice wake i bum sleep cute
1753349370,sadness,SimonPow,morning wash car remind choose white my
1753349455,worry,InfectedBoot,4 i beach pretty
1753349544,worry,Pattie96740,know text 40404 twitter set setting fu post text 32665
1753349615,neutral,abhishek_b,late season it air indian to channel kinda download episode view online
1753349625,worry,Dani_P7,get ta love summer
1753349651,happiness,pwscho,get new dog
1753349669,neutral,LANjackal,upgrade exact audio copy ve 99pb5
1753349717,relief,grum,heh i theme
1753349739,neutral,skinnylatte,hahaha maybe certain group junior hello korea world
1753349749,love,TyCody,good deal i good thank u love mom
1753349780,happiness,espoir21,beautiful morning nice
1753349845,happiness,anniesayshii,watch illuminate dreaming it 3
1753349914,neutral,mannyfresh88,round tonight
1753350052,neutral,kingbasic,give shout people twitterville
1753350084,neutral,zada_z,lol nope see to claim figure try non media stat
1753350086,happiness,BelindaCox,gorgeous day hash waterley wonderful village quiz distressing porto evening
1753350163,happiness,HanaStephenson,yer hope competition it end post video lol good singer enter
1753350199,enthusiasm,Rebekah_McFly,say get mcfly live album morrow i call ex
1753363410,neutral,BlokesLib,cheap spirit tasmania ship island bus expensive ship
1753363418,hate,BearNoiz,shame it 286 compaq portable portable lao tweet 4 toodle pip
1753363514,happiness,crucifire,everytime listen tat place remind mojojojo dexter lab
1753363544,neutral,ciscokid_nl,twubbe
1753363558,love,Red_sainte,happy muthath day mom salute
1753363611,happiness,alexiswestphal,decorate mom room asleep mother day wake banner balloon woo
1753363637,neutral,KatelynMichele,4 mom tomorrow mother day
1753363713,happiness,Quimo,remember cause watch youtube lol
1753363826,worry,leighakristina,mother day didnt exciting see movie
1753363934,happiness,lotr4000,happy mother day
1753364032,love,harleybabe101,wish mommy happy day
1753364165,worry,mz_icandy,u drink mor the togetha
1753364174,neutral,itsanimesh,way up get work
1753364186,relief,mokargas,err yeah sue
1753364245,neutral,Shizzy_,eat ice cream swensen
1753364300,love,xebex,sit watch baby life amazing afterall
1753364334,love,artbizness,morning
1753364353,fun,Nicsey,thank watch movie wasn't able decide hope great time friend
1753364364,love,MarkDarnell,hey man congratulation graduation man you'r world wide popular philippine
1753364414,fun,shaunau,meet zombie expert believe
1753364594,happiness,dinahlyn,happy mother day
1753364605,happiness,lauramaddison,water tomato plant pepper plant lettuce feel homely freddie fun packed day
1753364701,sadness,ChrisCTB,scene slut 4 shit
1753364719,love,urbanangel8,lol sweet watch ith movie hope ur have lovely weekend happy mother day aus i haha
1753364731,neutral,PDXvlog,happy mother day
1753364780,neutral,Glad2,hang soon send email
1753364815,love,PembsDave,good morning trust
1753364829,neutral,davidthegreater,exactly follow
1753364853,happiness,shinydragonfly,thank accept request care little girl maybe write later
1753364868,fun,MrJBourne,boil egg soldier
1753364902,worry,ginader,bacon roll tea hack day friend
1753364914,worry,kelsey_r,feisty little cat toe maybe yay kitty
1753364950,relief,lwarren17,thank feel good new forest later
1753364967,neutral,zenbiscuit,en route minnebron cell reception notoriously unreliable tweet great day y
1753364999,neutral,alexrellosa,watch ord episode bona
1753365010,neutral,shntenchi,notice girl welcome adulthood
1753365019,worry,valenzetti,loser crap lose game time today day history lose
1753365066,happiness,amykate,think late night friday hit town meet friend soon ice cream coffee
1753365269,empty,khachatour,goodnight world goodnight eddplant
1753365341,worry,barnicles1,recon assignment way june bring
1753365642,happiness,talltom14,look weather greece weekend 80 sunny omg
1753365656,sadness,Hoessayoh,thank food jean bring half watermelon eat freeway crash die
1753365687,surprise,emoly28,work splendid
1753365730,surprise,lohang,listen music happy librefm combination profile
1753365785,love,Lindsayloo1881,think baron pretty darn awesome
1753365787,fun,BenMcDonald1,today salute mother honour feminine time beer
1753365813,relief,KatsManDEW,hey girl yeah thank bunch start download totally owe
1753365871,happiness,ririnyan,ee hiya speak age enormous hug
1753365918,happiness,MylissaDD,go snicker enjoy listen or beer
1753365930,love,fabiankr,problem fix thank
1753365943,neutral,laneyvongrimm,conan funny
1753365978,sadness,sanaguin,happy mother day feliz dia dela madre heaven miss
1753365988,happiness,TiffanyDow,thank appreciate know unsubscribe list grow tomorrow lol
1753366020,fun,aflow,crazy fun man nice sri lanka spiritual place yes
1753366035,happiness,supshawty201,ok good sol episode see hot minute justin wonderful ciara muscle end g'nitey tweet tweet
1753366051,neutral,geenah_,gym sesh
1753366068,neutral,MandyPandy32,splodge ketchup
1753366094,worry,jessabella_,love fatty away night yummy come home facespace roomie
1753366097,fun,zaneology,oh leave smiley face know kid
1753366121,happiness,mrjohnjohnson,get home work chug big bottle apple juice
1753366184,sadness,MisaMadness,yes
1753366203,happiness,treasureblaizin,way home aloha good night
1753366224,love,metalmeagan,it listen fuck lamb god
1753366250,neutral,rnbgenius,take 20 00 bill change
1753366289,surprise,sokie79,good mother day breakfast shopping lunch drink chocolate galore
1753366424,love,Danqerous,happy mother day xu mum love
1753366581,love,AwiCutie,happy mother day
1753366604,fun,syamantak,ass warn be u not war fun
1753366674,worry,neeett,get home leave
1753366717,sadness,margaritanati,miss u like cotton candy it 3
1753366722,happiness,PrincessSunja,wow star trek cool
1753366743,surprise,petterk,have dinner grandma mum
1753366826,neutral,hejtii,happy mother day it 3
1753366838,worry,maddieprior,hi ok feel great
1753366853,love,janethglz,happy mother day
1753366876,worry,Wo0t,love up lol need slow good audiobook oliver twist listen lately
1753366952,neutral,T_oxygen,get answer
1753367025,neutral,HeatherBAustin,aww kind dog u chihuahua name zoey
1753367086,relief,Ms_Hernandez,yeah kinda glad stay home
1753367101,enthusiasm,Oroborus1057,quit arrest her quit end est
1753367141,happiness,Paul_Areias,cool topic twitter tweeter twitter twit u get luv
1753367150,love,CrazyClaude92,happy mom day
1753367164,love,geeezeLouise,frank black wifey amaze so trip
1753367197,love,smiles4dayyz,4 15 finally home city time head sleep goodnight amp happy mommy day mother
1753367225,hate,amykate,miss cat sunday morning
1753367226,love,AnnoyingTweeple,tofurky owe new keyboard
1753367238,worry,DesiPuspandini,ok sweep sorry twitpic delete pic soon em copy
1753367256,happiness,Angelfish007,set goal couple month preparation
1753367292,happiness,MadMaxMel,o'clock sunday morning outside sit table enjoy early ray sun read twitter article sunday time
1753367295,love,identicaupdates,lohan listen music happy librefm combination profile
1753367304,happiness,brett,great wedding band awesome play ton great 80 song food
1753367308,worry,Gabs1468927,lester pitcher red sox
1753367316,happiness,jendeweerd,thank stephen appreciate
1753367477,neutral,damarisens,eat
1753367478,worry,metalmeagan,hope feel well
1753367489,neutral,japhun,yea dong
1753367492,neutral,AblativMeatshld,quit thank god gay quit
1753367494,happiness,Mandarific,sketchy moment man friend move trail sit end road talk silly
1753367509,happiness,guillermop,work use appstore phone piece puzzle
1753380657,neutral,Fish_chat,burp frog
1753380659,happiness,ShyGirl323,have dinner giuliani family yum
1753380779,empty,Red4Life77,hi holly volunteer try u hope ur have fab weekend xoxo
1753380790,sadness,pornstuff,wrap lesson nude photo famous maybe
